pid,tid,picid,picgender,stroopWord,congruency,response,correctAns,sbjResp,sbjRT,sbjACC
3.0,56.0,53.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,57.0,75.0,female,Female,congruent,nogo,None,None,,1.0
3.0,58.0,28.0,male,Female,incongruent,go,g,g,469.1630853631068,1.0
3.0,59.0,10.0,male,Female,incongruent,go,g,g,469.0021942078602,1.0
3.0,60.0,56.0,female,Female,congruent,nogo,None,None,,1.0
3.0,61.0,31.0,male,Female,incongruent,go,g,g,519.2343392991461,1.0
3.0,62.0,11.0,male,Female,incongruent,go,g,g,485.4420687770471,1.0
3.0,63.0,89.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,64.0,64.0,female,Female,congruent,nogo,None,None,,1.0
3.0,65.0,94.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,66.0,70.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,67.0,22.0,male,Male,congruent,go,g,g,569.3046876695007,1.0
3.0,68.0,91.0,female,Male,incongruent,nogo,None,g,452.5704698753543,0.0
3.0,69.0,29.0,male,Female,incongruent,go,g,g,933.3165097050368,1.0
3.0,70.0,3.0,male,Female,incongruent,go,g,g,502.6456479972694,1.0
3.0,71.0,63.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,72.0,7.0,male,Male,congruent,go,g,g,435.81937812268734,1.0
3.0,73.0,8.0,male,Female,incongruent,go,g,g,649.8607371177059,1.0
3.0,74.0,73.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,75.0,93.0,female,Male,incongruent,nogo,None,g,669.3442614632659,0.0
3.0,76.0,76.0,female,Female,congruent,nogo,None,None,,1.0
3.0,77.0,90.0,female,Female,congruent,nogo,None,None,,1.0
3.0,78.0,80.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,79.0,5.0,male,Male,congruent,go,g,g,485.8133560337592,1.0
3.0,80.0,15.0,male,Male,congruent,go,g,g,702.8289370937273,1.0
3.0,81.0,49.0,male,Female,incongruent,go,g,g,516.6646089637652,1.0
3.0,82.0,83.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,83.0,14.0,male,Female,incongruent,go,g,g,516.5336019417737,1.0
3.0,84.0,25.0,male,Male,congruent,go,g,g,533.4827135666274,1.0
3.0,85.0,59.0,female,Female,congruent,nogo,None,None,,1.0
3.0,86.0,16.0,male,Male,congruent,go,g,g,917.0592601876706,1.0
3.0,87.0,92.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,88.0,79.0,female,Female,congruent,nogo,None,None,,1.0
3.0,89.0,38.0,male,Female,incongruent,go,g,g,619.6346352517139,1.0
3.0,90.0,48.0,male,Male,congruent,go,g,g,517.0832881703973,1.0
3.0,91.0,44.0,male,Male,congruent,go,g,g,519.3828541960102,1.0
3.0,92.0,26.0,male,Male,congruent,go,g,g,485.9679080836941,1.0
3.0,93.0,86.0,female,Female,congruent,nogo,None,None,,1.0
3.0,94.0,97.0,female,Female,congruent,nogo,None,None,,1.0
3.0,95.0,51.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,96.0,77.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,97.0,1.0,male,Male,congruent,go,g,g,486.0865389055107,1.0
3.0,98.0,85.0,female,Female,congruent,nogo,None,None,,1.0
3.0,99.0,78.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,100.0,33.0,male,Female,incongruent,go,g,g,483.282263710862,1.0
3.0,101.0,61.0,female,Female,congruent,nogo,None,None,,1.0
3.0,102.0,13.0,male,Male,congruent,go,g,g,483.5925753286574,1.0
3.0,103.0,98.0,female,Female,congruent,nogo,None,None,,1.0
3.0,104.0,58.0,female,Female,congruent,nogo,None,None,,1.0
3.0,105.0,60.0,female,Female,congruent,nogo,None,None,,1.0
3.0,106.0,67.0,female,Female,congruent,nogo,None,None,,1.0
3.0,107.0,6.0,male,Female,incongruent,go,g,g,852.8582627768628,1.0
3.0,108.0,19.0,male,Male,congruent,go,g,g,567.054324754281,1.0
3.0,109.0,74.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,110.0,0.0,male,Male,congruent,go,g,g,636.060322431149,1.0
3.0,111.0,88.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,112.0,35.0,male,Female,incongruent,go,g,g,549.9717912171036,1.0
3.0,113.0,32.0,male,Male,congruent,go,g,g,400.2328544447664,1.0
3.0,114.0,96.0,female,Female,congruent,nogo,None,None,,1.0
3.0,115.0,81.0,female,Male,incongruent,nogo,None,g,483.6094794736709,0.0
3.0,116.0,2.0,male,Male,congruent,go,g,g,652.4531068862416,1.0
3.0,117.0,72.0,female,Female,congruent,nogo,None,None,,1.0
3.0,118.0,54.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,119.0,12.0,male,Female,incongruent,go,g,g,566.3781593902968,1.0
3.0,120.0,20.0,male,Male,congruent,go,g,g,500.2063210122287,1.0
3.0,121.0,99.0,female,Female,congruent,nogo,None,None,,1.0
3.0,122.0,41.0,male,Male,congruent,go,g,g,533.6565846519079,1.0
3.0,123.0,62.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,124.0,55.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,125.0,39.0,male,Female,incongruent,go,g,g,666.3875472149812,1.0
3.0,126.0,9.0,male,Male,congruent,go,g,g,433.4380081563721,1.0
3.0,127.0,21.0,male,Female,incongruent,go,g,g,449.78521185112186,1.0
3.0,128.0,36.0,male,Female,incongruent,go,g,g,619.2274267086759,1.0
3.0,129.0,4.0,male,Female,incongruent,go,g,None,,0.0
3.0,130.0,65.0,female,Female,congruent,nogo,None,None,,1.0
3.0,131.0,46.0,male,Male,congruent,go,g,g,450.3110511577688,1.0
3.0,132.0,45.0,male,Female,incongruent,go,g,g,433.0220457050018,1.0
3.0,133.0,82.0,female,Female,congruent,nogo,None,None,,1.0
3.0,134.0,17.0,male,Male,congruent,go,g,g,349.93460212717764,1.0
3.0,135.0,30.0,male,Female,incongruent,go,g,g,599.7034531610552,1.0
3.0,136.0,53.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,137.0,75.0,female,Female,congruent,nogo,None,None,,1.0
3.0,138.0,28.0,male,Female,incongruent,go,g,g,602.8276994766202,1.0
3.0,139.0,10.0,male,Female,incongruent,go,g,g,435.8377915632445,1.0
3.0,140.0,56.0,female,Female,congruent,nogo,None,None,,1.0
3.0,141.0,31.0,male,Female,incongruent,go,g,g,436.110974434996,1.0
3.0,142.0,11.0,male,Female,incongruent,go,g,g,485.8432401088066,1.0
3.0,143.0,89.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,144.0,64.0,female,Female,congruent,nogo,None,None,,1.0
3.0,145.0,94.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,146.0,70.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,147.0,22.0,male,Male,congruent,go,g,g,619.4915538071655,1.0
3.0,148.0,91.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,149.0,29.0,male,Female,incongruent,go,g,g,899.9963474925607,1.0
3.0,150.0,3.0,male,Female,incongruent,go,g,g,569.4263370824046,1.0
3.0,151.0,63.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,152.0,7.0,male,Male,congruent,go,g,g,686.1496879137121,1.0
3.0,153.0,8.0,male,Female,incongruent,go,g,g,633.2563490723261,1.0
3.0,154.0,73.0,female,Male,incongruent,nogo,None,None,,1.0
3.0,155.0,93.0,female,Male,incongruent,nogo,None,g,569.4900294474792,0.0
3.0,156.0,76.0,female,Female,congruent,nogo,None,None,,1.0
3.0,157.0,90.0,female,Female,congruent,nogo,None,None,,1.0
3.0,158.0,80.0,female,Male,incongruent,nogo,None,g,650.5471657146701,0.0
3.0,159.0,5.0,male,Male,congruent,go,g,g,953.0306547530928,1.0
4.0,0.0,83.0,female,Female,congruent,go,g,None,,0.0
4.0,1.0,79.0,female,Male,incongruent,go,g,None,,0.0
4.0,2.0,32.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,3.0,39.0,male,Male,congruent,nogo,None,None,,1.0
4.0,4.0,95.0,female,Female,congruent,go,g,g,683.3959188588778,1.0
4.0,5.0,61.0,female,Male,incongruent,go,g,g,850.6025114693331,1.0
4.0,6.0,74.0,female,Male,incongruent,go,g,g,769.7204781507025,1.0
4.0,7.0,57.0,female,Female,congruent,go,g,g,566.762557347829,1.0
4.0,8.0,16.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,9.0,51.0,female,Female,congruent,go,g,g,836.1295580762089,1.0
4.0,10.0,20.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,11.0,85.0,female,Female,congruent,go,g,g,598.5957498123753,1.0
4.0,12.0,67.0,female,Male,incongruent,go,g,None,,0.0
4.0,13.0,81.0,female,Female,congruent,go,g,g,766.5947235000203,1.0
4.0,14.0,84.0,female,Male,incongruent,go,g,g,933.7678097072056,1.0
4.0,15.0,54.0,female,Male,incongruent,go,g,g,771.2973919333308,1.0
4.0,16.0,78.0,female,Male,incongruent,go,g,g,519.5532480065594,1.0
4.0,17.0,11.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,18.0,12.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,19.0,28.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,20.0,64.0,female,Female,congruent,go,g,g,652.5120743754087,1.0
4.0,21.0,53.0,female,Female,congruent,go,g,g,652.8718908448354,1.0
4.0,22.0,62.0,female,Female,congruent,go,g,g,700.7884568956797,1.0
4.0,23.0,27.0,male,Male,congruent,nogo,None,None,,1.0
4.0,24.0,19.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,25.0,46.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,26.0,9.0,male,Male,congruent,nogo,None,None,,1.0
4.0,27.0,37.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,28.0,68.0,female,Female,congruent,go,g,g,552.4215165423811,1.0
4.0,29.0,73.0,female,Female,congruent,go,g,g,618.7810915289447,1.0
4.0,30.0,66.0,female,Male,incongruent,go,g,g,661.906846173224,1.0
4.0,31.0,89.0,female,Female,congruent,go,g,g,633.2941922228201,1.0
4.0,32.0,23.0,male,Male,congruent,nogo,None,None,,1.0
4.0,33.0,76.0,female,Female,congruent,go,g,g,533.296908964985,1.0
4.0,34.0,91.0,female,Male,incongruent,go,g,g,683.7901473045349,1.0
4.0,35.0,18.0,male,Male,congruent,nogo,None,None,,1.0
4.0,36.0,6.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,37.0,13.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,38.0,93.0,female,Male,incongruent,go,g,g,583.5393020970514,1.0
4.0,39.0,41.0,male,Male,congruent,nogo,None,None,,1.0
4.0,40.0,8.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,41.0,60.0,female,Male,incongruent,go,g,None,,0.0
4.0,42.0,71.0,female,Male,incongruent,go,g,g,0.08210577652789652,1.0
4.0,43.0,87.0,female,Female,congruent,go,g,None,,0.0
4.0,44.0,5.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,45.0,14.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,46.0,69.0,female,Male,incongruent,go,g,g,613.0213112774072,1.0
4.0,47.0,63.0,female,Female,congruent,go,g,g,561.2684134248411,1.0
4.0,48.0,98.0,female,Female,congruent,go,g,g,553.5154552053427,1.0
4.0,49.0,40.0,male,Male,congruent,nogo,None,None,,1.0
4.0,50.0,25.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,51.0,97.0,female,Male,incongruent,go,g,g,600.2369596753852,1.0
4.0,52.0,2.0,male,Male,congruent,nogo,None,None,,1.0
4.0,53.0,17.0,male,Male,congruent,nogo,None,None,,1.0
4.0,54.0,3.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,55.0,82.0,female,Male,incongruent,go,g,g,533.6208041553618,1.0
4.0,56.0,45.0,male,Male,congruent,nogo,None,None,,1.0
4.0,57.0,48.0,male,Male,congruent,nogo,None,None,,1.0
4.0,58.0,47.0,male,Male,congruent,nogo,None,None,,1.0
4.0,59.0,58.0,female,Female,congruent,go,g,g,628.2477058630319,1.0
4.0,60.0,49.0,male,Male,congruent,nogo,None,None,,1.0
4.0,61.0,59.0,female,Female,congruent,go,g,g,582.9718063323526,1.0
4.0,62.0,22.0,male,Male,congruent,nogo,None,None,,1.0
4.0,63.0,29.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,64.0,24.0,male,Male,congruent,nogo,None,None,,1.0
4.0,65.0,36.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,66.0,70.0,female,Male,incongruent,go,g,g,583.4236899318057,1.0
4.0,67.0,7.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,68.0,90.0,female,Male,incongruent,go,g,g,522.1951219500625,1.0
4.0,69.0,30.0,male,Male,congruent,nogo,None,None,,1.0
4.0,70.0,43.0,male,Male,congruent,nogo,None,None,,1.0
4.0,71.0,96.0,female,Male,incongruent,go,g,g,736.1706109586521,1.0
4.0,72.0,1.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,73.0,15.0,male,Male,congruent,nogo,None,None,,1.0
4.0,74.0,34.0,male,Male,congruent,nogo,None,None,,1.0
4.0,75.0,56.0,female,Male,incongruent,go,g,g,765.2985390013782,1.0
4.0,76.0,77.0,female,Male,incongruent,go,g,g,519.3926587744501,1.0
4.0,77.0,80.0,female,Female,congruent,go,g,None,,0.0
4.0,78.0,4.0,male,Male,congruent,nogo,None,g,0.06218304770300165,0.0
4.0,79.0,94.0,female,Female,congruent,go,g,g,617.0055542170303,1.0
4.0,80.0,83.0,female,Female,congruent,go,g,g,536.0598285406013,1.0
4.0,81.0,79.0,female,Male,incongruent,go,g,g,416.5992513881065,1.0
4.0,82.0,32.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,83.0,39.0,male,Male,congruent,nogo,None,None,,1.0
4.0,84.0,95.0,female,Female,congruent,go,g,g,466.5805361000821,1.0
4.0,85.0,61.0,female,Male,incongruent,go,g,g,933.8152016425738,1.0
4.0,86.0,74.0,female,Male,incongruent,go,g,g,552.9117362966645,1.0
4.0,87.0,57.0,female,Female,congruent,go,g,g,499.8188843310345,1.0
4.0,88.0,16.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,89.0,51.0,female,Female,congruent,go,g,g,452.8133301137132,1.0
4.0,90.0,20.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,91.0,85.0,female,Female,congruent,go,g,g,502.776503257337,1.0
4.0,92.0,67.0,female,Male,incongruent,go,g,g,500.3673629544211,1.0
4.0,93.0,81.0,female,Female,congruent,go,g,g,449.7567012804211,1.0
4.0,94.0,84.0,female,Male,incongruent,go,g,g,516.8730379082263,1.0
4.0,95.0,54.0,female,Male,incongruent,go,g,g,552.3146582927438,1.0
4.0,96.0,78.0,female,Male,incongruent,go,g,g,436.09605167876,1.0
4.0,97.0,11.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,98.0,12.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,99.0,28.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,100.0,64.0,female,Female,congruent,go,g,g,419.4315986460424,1.0
4.0,101.0,53.0,female,Female,congruent,go,g,g,469.4635957494029,1.0
4.0,102.0,62.0,female,Female,congruent,go,g,g,452.5830113489064,1.0
4.0,103.0,27.0,male,Male,congruent,nogo,None,None,,1.0
4.0,104.0,19.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,105.0,46.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,106.0,9.0,male,Male,congruent,nogo,None,None,,1.0
4.0,107.0,37.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,108.0,68.0,female,Female,congruent,go,g,g,486.0088142959285,1.0
4.0,109.0,73.0,female,Female,congruent,go,g,g,485.9734967394616,1.0
4.0,110.0,66.0,female,Male,incongruent,go,g,g,583.6211060159258,1.0
4.0,111.0,89.0,female,Female,congruent,go,g,g,516.2889398634434,1.0
4.0,112.0,23.0,male,Male,congruent,nogo,None,None,,1.0
4.0,113.0,76.0,female,Female,congruent,go,g,g,416.4908838429256,1.0
4.0,114.0,91.0,female,Male,incongruent,go,g,g,483.357582714234,1.0
4.0,115.0,18.0,male,Male,congruent,nogo,None,None,,1.0
4.0,116.0,6.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,117.0,13.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,118.0,93.0,female,Male,incongruent,go,g,g,533.6739314225271,1.0
4.0,119.0,41.0,male,Male,congruent,nogo,None,None,,1.0
4.0,120.0,8.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,121.0,60.0,female,Male,incongruent,go,g,g,467.1109031623928,1.0
4.0,122.0,71.0,female,Male,incongruent,go,g,g,519.4916686814395,1.0
4.0,123.0,87.0,female,Female,congruent,go,g,g,549.8475609783782,1.0
4.0,124.0,5.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,125.0,14.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,126.0,69.0,female,Male,incongruent,go,g,g,517.2422120231204,1.0
4.0,127.0,63.0,female,Female,congruent,go,g,g,499.9873218985158,1.0
4.0,128.0,98.0,female,Female,congruent,go,g,g,619.1864887659904,1.0
4.0,129.0,40.0,male,Male,congruent,nogo,None,None,,1.0
4.0,130.0,25.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,131.0,97.0,female,Male,incongruent,go,g,g,566.9937816928723,1.0
4.0,132.0,2.0,male,Male,congruent,nogo,None,None,,1.0
4.0,133.0,17.0,male,Male,congruent,nogo,None,None,,1.0
4.0,134.0,3.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,135.0,82.0,female,Male,incongruent,go,g,g,583.9492272352801,1.0
4.0,136.0,45.0,male,Male,congruent,nogo,None,None,,1.0
4.0,137.0,48.0,male,Male,congruent,nogo,None,None,,1.0
4.0,138.0,47.0,male,Male,congruent,nogo,None,None,,1.0
4.0,139.0,58.0,female,Female,congruent,go,g,g,533.342489732604,1.0
4.0,140.0,49.0,male,Male,congruent,nogo,None,None,,1.0
4.0,141.0,59.0,female,Female,congruent,go,g,g,533.3663366327528,1.0
4.0,142.0,22.0,male,Male,congruent,nogo,None,None,,1.0
4.0,143.0,29.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,144.0,24.0,male,Male,congruent,nogo,None,None,,1.0
4.0,145.0,36.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,146.0,70.0,female,Male,incongruent,go,g,g,567.0758874694002,1.0
4.0,147.0,7.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,148.0,90.0,female,Male,incongruent,go,g,g,517.0964139106218,1.0
4.0,149.0,30.0,male,Male,congruent,nogo,None,None,,1.0
4.0,150.0,43.0,male,Male,congruent,nogo,None,None,,1.0
4.0,151.0,96.0,female,Male,incongruent,go,g,g,819.6758029444027,1.0
4.0,152.0,1.0,male,Female,incongruent,nogo,None,None,,1.0
4.0,153.0,15.0,male,Male,congruent,nogo,None,None,,1.0
4.0,154.0,34.0,male,Male,congruent,nogo,None,None,,1.0
4.0,155.0,56.0,female,Male,incongruent,go,g,g,502.791898092255,1.0
4.0,156.0,77.0,female,Male,incongruent,go,g,g,886.3948925354634,1.0
4.0,157.0,80.0,female,Female,congruent,go,g,None,,0.0
4.0,158.0,4.0,male,Male,congruent,nogo,None,None,,1.0
4.0,159.0,94.0,female,Female,congruent,go,g,g,466.6312484841911,1.0
5.0,0.0,96.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,1.0,68.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,2.0,3.0,male,Female,incongruent,go,g,None,,0.0
5.0,3.0,42.0,male,Male,congruent,go,g,None,,0.0
5.0,4.0,95.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,5.0,44.0,male,Male,congruent,go,g,None,,0.0
5.0,6.0,86.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,7.0,81.0,female,Female,congruent,nogo,None,None,,1.0
5.0,8.0,49.0,male,Male,congruent,go,g,None,,0.0
5.0,9.0,75.0,female,Female,congruent,nogo,None,None,,1.0
5.0,10.0,97.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,11.0,64.0,female,Female,congruent,nogo,None,None,,1.0
5.0,12.0,74.0,female,Female,congruent,nogo,None,None,,1.0
5.0,13.0,39.0,male,Female,incongruent,go,g,None,,0.0
5.0,14.0,28.0,male,Female,incongruent,go,g,None,,0.0
5.0,15.0,13.0,male,Male,congruent,go,g,None,,0.0
5.0,16.0,46.0,male,Female,incongruent,go,g,None,,0.0
5.0,17.0,9.0,male,Female,incongruent,go,g,None,,0.0
5.0,18.0,8.0,male,Male,congruent,go,g,None,,0.0
5.0,19.0,18.0,male,Female,incongruent,go,g,None,,0.0
5.0,20.0,65.0,female,Female,congruent,nogo,None,None,,1.0
5.0,21.0,38.0,male,Male,congruent,go,g,None,,0.0
5.0,22.0,19.0,male,Female,incongruent,go,g,None,,0.0
5.0,23.0,61.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,24.0,82.0,female,Female,congruent,nogo,None,None,,1.0
5.0,25.0,84.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,26.0,30.0,male,Female,incongruent,go,g,None,,0.0
5.0,27.0,23.0,male,Male,congruent,go,g,None,,0.0
5.0,28.0,87.0,female,Female,congruent,nogo,None,None,,1.0
5.0,29.0,66.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,30.0,48.0,male,Male,congruent,go,g,None,,0.0
5.0,31.0,29.0,male,Female,incongruent,go,g,None,,0.0
5.0,32.0,53.0,female,Female,congruent,nogo,None,None,,1.0
5.0,33.0,37.0,male,Female,incongruent,go,g,None,,0.0
5.0,34.0,70.0,female,Female,congruent,nogo,None,None,,1.0
5.0,35.0,80.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,36.0,60.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,37.0,12.0,male,Male,congruent,go,g,None,,0.0
5.0,38.0,4.0,male,Male,congruent,go,g,None,,0.0
5.0,39.0,24.0,male,Female,incongruent,go,g,None,,0.0
5.0,40.0,16.0,male,Male,congruent,go,g,None,,0.0
5.0,41.0,7.0,male,Female,incongruent,go,g,None,,0.0
5.0,42.0,20.0,male,Female,incongruent,go,g,None,,0.0
5.0,43.0,14.0,male,Male,congruent,go,g,None,,0.0
5.0,44.0,22.0,male,Male,congruent,go,g,None,,0.0
5.0,45.0,21.0,male,Female,incongruent,go,g,None,,0.0
5.0,46.0,47.0,male,Female,incongruent,go,g,None,,0.0
5.0,47.0,33.0,male,Male,congruent,go,g,None,,0.0
5.0,48.0,43.0,male,Male,congruent,go,g,None,,0.0
5.0,49.0,98.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,50.0,34.0,male,Male,congruent,go,g,None,,0.0
5.0,51.0,35.0,male,Female,incongruent,go,g,None,,0.0
5.0,52.0,32.0,male,Female,incongruent,go,g,None,,0.0
5.0,53.0,36.0,male,Male,congruent,go,g,None,,0.0
5.0,54.0,71.0,female,Female,congruent,nogo,None,None,,1.0
5.0,55.0,92.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,56.0,83.0,female,Female,congruent,nogo,None,None,,1.0
5.0,57.0,25.0,male,Male,congruent,go,g,None,,0.0
5.0,58.0,58.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,59.0,76.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,60.0,56.0,female,Female,congruent,nogo,None,None,,1.0
5.0,61.0,54.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,62.0,63.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,63.0,91.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,64.0,10.0,male,Male,congruent,go,g,None,,0.0
5.0,65.0,45.0,male,Female,incongruent,go,g,None,,0.0
5.0,66.0,79.0,female,Female,congruent,nogo,None,None,,1.0
5.0,67.0,50.0,female,Female,congruent,nogo,None,None,,1.0
5.0,68.0,89.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,69.0,77.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,70.0,78.0,female,Female,congruent,nogo,None,None,,1.0
5.0,71.0,73.0,female,Female,congruent,nogo,None,None,,1.0
5.0,72.0,57.0,female,Female,congruent,nogo,None,None,,1.0
5.0,73.0,5.0,male,Female,incongruent,go,g,None,,0.0
5.0,74.0,90.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,75.0,85.0,female,Female,congruent,nogo,None,None,,1.0
5.0,76.0,15.0,male,Female,incongruent,go,g,None,,0.0
5.0,77.0,52.0,female,Female,congruent,nogo,None,None,,1.0
5.0,78.0,99.0,female,Female,congruent,nogo,None,None,,1.0
5.0,79.0,1.0,male,Male,congruent,go,g,None,,0.0
5.0,80.0,96.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,81.0,68.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,82.0,3.0,male,Female,incongruent,go,g,None,,0.0
5.0,83.0,42.0,male,Male,congruent,go,g,None,,0.0
5.0,84.0,95.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,85.0,44.0,male,Male,congruent,go,g,None,,0.0
5.0,86.0,86.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,87.0,81.0,female,Female,congruent,nogo,None,None,,1.0
5.0,88.0,49.0,male,Male,congruent,go,g,None,,0.0
5.0,89.0,75.0,female,Female,congruent,nogo,None,None,,1.0
5.0,90.0,97.0,female,Male,incongruent,nogo,None,None,,1.0
5.0,91.0,64.0,female,Female,congruent,nogo,None,None,,1.0
5.0,92.0,74.0,female,Female,congruent,nogo,None,None,,1.0
5.0,93.0,39.0,male,Female,incongruent,go,g,None,,0.0
5.0,94.0,28.0,male,Female,incongruent,go,g,None,,0.0
5.0,95.0,13.0,male,Male,congruent,go,g,None,,0.0
5.0,96.0,46.0,male,Female,incongruent,go,g,None,,0.0
5.0,97.0,9.0,male,Female,incongruent,go,g,None,,0.0
5.0,98.0,8.0,male,Male,congruent,go,g,None,,0.0
5.0,99.0,18.0,male,Female,incongruent,go,g,None,,0.0
