pid,tid,picid,picgender,correctAns,memCond,congruency,response,sbjResp,sbjRT,sbjACC
15.0,56.0,58.0,female,y,old,incongruent,nogo,n,1453.0573692754842,0.0
15.0,57.0,28.0,male,n,new,,,m,735.7820380711928,1.0
15.0,58.0,13.0,male,y,old,incongruent,go,v,752.2690027253702,1.0
15.0,59.0,34.0,male,y,old,congruent,go,m,819.017996545881,0.0
15.0,60.0,60.0,female,n,new,,,n,1236.1915105720982,1.0
15.0,61.0,49.0,male,n,new,,,b,1602.952065586578,0.0
15.0,62.0,81.0,female,y,old,congruent,nogo,b,952.562470571138,1.0
15.0,63.0,35.0,male,n,new,,,n,1619.7176466230303,1.0
15.0,64.0,29.0,male,y,old,incongruent,go,m,718.9808376133442,0.0
15.0,65.0,38.0,male,y,old,incongruent,go,m,936.0012484830804,0.0
15.0,66.0,66.0,female,y,old,incongruent,nogo,b,1219.359822338447,1.0
15.0,67.0,21.0,male,y,old,congruent,go,b,1085.8259133528918,1.0
15.0,68.0,8.0,male,y,old,congruent,go,v,1452.8816870879382,1.0
15.0,69.0,48.0,male,y,old,incongruent,go,b,2103.458736848552,1.0
15.0,70.0,52.0,female,y,old,incongruent,nogo,v,786.920063663274,1.0
15.0,71.0,71.0,female,y,old,incongruent,nogo,v,1102.803399786353,1.0
15.0,72.0,40.0,male,n,new,,,b,1819.6956712636165,0.0
15.0,73.0,39.0,male,y,old,congruent,go,v,2453.5590598825365,1.0
15.0,74.0,76.0,female,y,old,congruent,nogo,v,1002.618933445774,1.0
15.0,75.0,44.0,male,y,old,incongruent,go,v,685.6802963302471,1.0
15.0,76.0,73.0,female,y,old,congruent,nogo,b,1502.8678165981546,1.0
15.0,77.0,42.0,male,y,old,incongruent,go,n,1536.0672349925153,0.0
15.0,78.0,99.0,female,y,old,congruent,nogo,b,2120.064332324546,1.0
15.0,79.0,85.0,female,y,old,incongruent,nogo,v,702.4513108190149,1.0
15.0,80.0,92.0,female,y,old,incongruent,nogo,n,952.5286622811109,0.0
15.0,81.0,70.0,female,y,old,congruent,nogo,b,1603.0199840315618,1.0
15.0,82.0,0.0,male,y,old,congruent,go,b,2220.013046346139,1.0
15.0,83.0,96.0,female,y,old,incongruent,nogo,v,1636.4439858589321,1.0
15.0,84.0,50.0,female,y,old,incongruent,nogo,b,1236.0861615743488,1.0
15.0,85.0,33.0,male,y,old,congruent,go,b,804.1010033921339,1.0
15.0,86.0,20.0,male,n,new,,,n,1686.5236919256859,1.0
15.0,87.0,24.0,male,y,old,incongruent,go,v,1036.471575847827,1.0
15.0,88.0,41.0,male,y,old,incongruent,go,b,1653.400643961504,1.0
15.0,89.0,32.0,male,y,old,congruent,go,b,1236.4888422307558,1.0
15.0,90.0,36.0,male,n,new,,,n,1436.704732128419,1.0
15.0,91.0,89.0,female,y,old,congruent,nogo,b,1069.7141601121984,1.0
15.0,92.0,75.0,female,y,old,incongruent,nogo,b,769.698372867424,1.0
15.0,93.0,97.0,female,y,old,congruent,nogo,n,1972.1425900352187,0.0
15.0,94.0,63.0,female,y,old,incongruent,nogo,v,919.7633179137483,1.0
15.0,95.0,37.0,male,y,old,incongruent,go,b,1119.9743781471625,1.0
15.0,96.0,72.0,female,y,old,incongruent,nogo,b,1319.9768533813767,1.0
15.0,97.0,55.0,female,n,new,,,n,1820.4430754412897,1.0
15.0,98.0,93.0,female,y,old,congruent,nogo,b,819.5978687726893,1.0
15.0,99.0,94.0,female,n,new,,,v,1203.1046858173795,0.0
16.0,0.0,44.0,male,n,new,,,v,1276.3487914344296,0.0
16.0,1.0,67.0,female,y,old,congruent,go,v,735.9607389662415,1.0
16.0,2.0,78.0,female,y,old,congruent,go,v,552.9991405783221,1.0
16.0,3.0,20.0,male,y,old,congruent,nogo,v,536.1553779803216,1.0
16.0,4.0,23.0,male,y,old,incongruent,nogo,v,652.6653141481802,1.0
16.0,5.0,82.0,female,n,new,,,v,636.2613608362153,0.0
16.0,6.0,3.0,male,n,new,,,v,719.3361263489351,0.0
16.0,7.0,13.0,male,n,new,,,v,902.9047642252408,0.0
16.0,8.0,65.0,female,y,old,congruent,go,v,669.6271038381383,1.0
16.0,9.0,29.0,male,y,old,congruent,nogo,m,669.6132183424197,0.0
16.0,10.0,59.0,female,n,new,,,v,803.0952074332163,0.0
16.0,11.0,31.0,male,y,old,incongruent,nogo,v,853.309542813804,1.0
16.0,12.0,40.0,male,n,new,,,v,1103.1315210857429,0.0
16.0,13.0,72.0,female,n,new,,,v,685.922991426196,0.0
16.0,14.0,84.0,female,y,old,congruent,go,v,619.5896581630222,1.0
16.0,15.0,80.0,female,y,old,incongruent,go,v,619.6358426823281,1.0
16.0,16.0,89.0,female,y,old,congruent,go,v,752.9234342509881,1.0
16.0,17.0,93.0,female,y,old,congruent,go,v,652.8545800829306,1.0
16.0,18.0,37.0,male,n,new,,,v,786.2342388252728,0.0
16.0,19.0,4.0,male,y,old,incongruent,nogo,v,1069.9420641176403,1.0
16.0,20.0,45.0,male,y,old,congruent,nogo,m,1253.24446184095,0.0
16.0,21.0,46.0,male,y,old,congruent,nogo,v,852.7649881434627,1.0
16.0,22.0,60.0,female,y,old,incongruent,go,v,786.2994404276833,1.0
16.0,23.0,16.0,male,y,old,congruent,nogo,v,1036.6077144863084,1.0
16.0,24.0,83.0,female,y,old,congruent,go,n,1770.4116669483483,0.0
16.0,25.0,36.0,male,y,old,incongruent,nogo,v,902.9980388004333,1.0
16.0,26.0,52.0,female,n,new,,,n,1286.2712165806442,1.0
16.0,27.0,97.0,female,y,old,congruent,go,b,1453.4482774324715,1.0
16.0,28.0,69.0,female,n,new,,,v,1170.0483488384634,0.0
16.0,29.0,63.0,female,y,old,incongruent,go,v,853.0224743299186,1.0
16.0,30.0,90.0,female,y,old,congruent,go,v,853.1395958852954,1.0
16.0,31.0,95.0,female,y,old,incongruent,go,b,886.4980941871181,1.0
16.0,32.0,99.0,female,y,old,congruent,go,v,1136.5051124594174,1.0
16.0,33.0,8.0,male,y,old,congruent,nogo,b,1603.4809235134162,1.0
16.0,34.0,42.0,male,y,old,incongruent,nogo,v,986.28742643632,1.0
16.0,35.0,34.0,male,n,new,,,m,1403.3284240867943,1.0
16.0,36.0,43.0,male,y,old,incongruent,nogo,b,1703.2928952248767,1.0
16.0,37.0,41.0,male,y,old,incongruent,nogo,b,1036.4124113693833,1.0
16.0,38.0,61.0,female,y,old,congruent,go,n,1419.897796411533,0.0
16.0,39.0,64.0,female,y,old,congruent,go,b,1203.309346572496,1.0
16.0,40.0,54.0,female,y,old,incongruent,go,v,802.9983104788698,1.0
16.0,41.0,79.0,female,y,old,congruent,go,v,734.3415643554181,1.0
16.0,42.0,21.0,male,y,old,incongruent,nogo,v,802.9388441354968,1.0
16.0,43.0,28.0,male,y,old,incongruent,nogo,v,953.0270324321464,1.0
16.0,44.0,58.0,female,y,old,congruent,go,v,786.4364846609533,1.0
16.0,45.0,38.0,male,y,old,incongruent,nogo,v,1270.0438511092216,1.0
16.0,46.0,6.0,male,y,old,incongruent,nogo,b,1336.5987492725253,1.0
16.0,47.0,10.0,male,y,old,congruent,nogo,b,1036.4776130300015,1.0
16.0,48.0,22.0,male,n,new,,,b,1452.8264467953704,0.0
16.0,49.0,0.0,male,y,old,congruent,nogo,b,969.321108830627,1.0
16.0,50.0,70.0,female,y,old,congruent,go,v,850.6417080643587,1.0
16.0,51.0,96.0,female,y,old,incongruent,go,n,1367.9284496465698,0.0
16.0,52.0,77.0,female,y,old,congruent,go,v,886.1898956238292,1.0
16.0,53.0,12.0,male,y,old,congruent,nogo,v,1086.3728828844614,1.0
16.0,54.0,49.0,male,n,new,,,n,1603.5126187489368,1.0
16.0,55.0,56.0,female,y,old,incongruent,go,b,1953.5015556612052,1.0
16.0,56.0,9.0,male,y,old,incongruent,nogo,b,1469.9639187310822,1.0
16.0,57.0,73.0,female,n,new,,,n,1503.349584469106,1.0
16.0,58.0,30.0,male,y,old,congruent,nogo,n,1019.7551979217678,0.0
16.0,59.0,14.0,male,y,old,congruent,nogo,v,984.2797585879453,1.0
16.0,60.0,35.0,male,n,new,,,b,868.8854952924885,0.0
16.0,61.0,27.0,male,y,old,congruent,nogo,b,1269.5958915865049,1.0
16.0,62.0,50.0,female,y,old,incongruent,go,v,986.1117441905662,1.0
16.0,63.0,88.0,female,y,old,incongruent,go,v,784.9555617431179,1.0
16.0,64.0,87.0,female,n,new,,,v,1719.9833132326603,0.0
16.0,65.0,2.0,male,y,old,incongruent,nogo,b,1184.3326443922706,1.0
16.0,66.0,91.0,female,n,new,,,b,2118.337393796537,0.0
16.0,67.0,11.0,male,y,old,congruent,nogo,m,1317.4391202046536,0.0
16.0,68.0,86.0,female,y,old,incongruent,go,b,1335.9829558175988,1.0
16.0,69.0,85.0,female,n,new,,,b,1368.7531298492104,0.0
16.0,70.0,24.0,male,y,old,incongruent,nogo,v,1335.8570803538896,1.0
16.0,71.0,66.0,female,y,old,incongruent,go,b,1452.6045799721032,1.0
16.0,72.0,76.0,female,y,old,incongruent,go,v,1169.395426637493,1.0
16.0,73.0,25.0,male,y,old,congruent,nogo,n,1419.5370742236264,0.0
16.0,74.0,74.0,female,n,new,,,b,1319.6375632542185,0.0
16.0,75.0,98.0,female,y,old,congruent,go,b,1519.6527166408487,1.0
16.0,76.0,19.0,male,y,old,incongruent,nogo,b,1269.4244353333488,1.0
16.0,77.0,57.0,female,y,old,incongruent,go,v,936.2973727402277,1.0
16.0,78.0,81.0,female,y,old,incongruent,go,v,1919.5139820221812,1.0
16.0,79.0,71.0,female,y,old,incongruent,go,v,2436.87045306433,1.0
16.0,80.0,17.0,male,y,old,incongruent,nogo,n,1269.231547077652,0.0
16.0,81.0,18.0,male,y,old,congruent,nogo,n,2036.6620492422953,0.0
16.0,82.0,48.0,male,y,old,incongruent,nogo,n,902.4229963542894,0.0
16.0,83.0,51.0,female,y,old,incongruent,go,b,1386.17344427621,1.0
16.0,84.0,55.0,female,y,old,congruent,go,b,1286.1731122247875,1.0
16.0,85.0,39.0,male,n,new,,,n,1335.9992562327534,1.0
16.0,86.0,68.0,female,y,old,congruent,go,b,886.3036966649815,1.0
16.0,87.0,53.0,female,y,old,incongruent,go,b,752.4341199314222,1.0
16.0,88.0,7.0,male,y,old,congruent,nogo,b,1970.0392326922156,1.0
16.0,89.0,15.0,male,y,old,incongruent,nogo,b,1019.30935139535,1.0
16.0,90.0,92.0,female,y,old,incongruent,go,v,1569.7734755813144,1.0
16.0,91.0,5.0,male,y,old,incongruent,nogo,m,1553.4395536524244,0.0
16.0,92.0,47.0,male,y,old,congruent,nogo,b,1186.4326812210493,1.0
16.0,93.0,1.0,male,y,old,incongruent,nogo,m,1086.3580917357467,0.0
16.0,94.0,94.0,female,y,old,incongruent,go,b,1169.9076823424548,1.0
16.0,95.0,75.0,female,y,old,incongruent,go,b,1570.162572490517,1.0
16.0,96.0,33.0,male,y,old,congruent,nogo,n,1436.782611941453,0.0
16.0,97.0,62.0,female,y,old,congruent,go,b,769.5015604840592,1.0
16.0,98.0,32.0,male,y,old,congruent,nogo,n,852.9545559431426,0.0
16.0,99.0,26.0,male,y,old,congruent,nogo,n,869.5227208081633,0.0
17.0,0.0,78.0,female,y,old,congruent,nogo,v,1359.1831066878513,1.0
17.0,1.0,57.0,female,y,old,congruent,nogo,v,851.5600874670781,1.0
17.0,2.0,67.0,female,y,old,incongruent,nogo,b,1052.1562608191743,1.0
17.0,3.0,77.0,female,y,old,congruent,nogo,n,1519.1217687679455,0.0
17.0,4.0,72.0,female,y,old,congruent,nogo,b,1185.6589375529438,1.0
17.0,5.0,93.0,female,y,old,congruent,nogo,n,1369.1635009017773,0.0
17.0,6.0,29.0,male,y,old,incongruent,go,v,1035.5222704238258,1.0
17.0,7.0,41.0,male,y,old,congruent,go,n,2086.2459041527472,0.0
17.0,8.0,74.0,female,y,old,congruent,nogo,n,1035.578114562668,0.0
17.0,9.0,62.0,female,y,old,incongruent,nogo,b,1133.8069515186362,1.0
17.0,10.0,26.0,male,y,old,congruent,go,v,684.8316905088723,1.0
17.0,11.0,70.0,female,y,old,congruent,nogo,n,985.249011835549,0.0
17.0,12.0,65.0,female,n,new,,,b,968.7955336994492,0.0
17.0,13.0,91.0,female,y,old,congruent,nogo,v,818.4711097273976,1.0
17.0,14.0,54.0,female,n,new,,,n,985.3317214292474,1.0
17.0,15.0,37.0,male,y,old,incongruent,go,v,701.8780214129947,1.0
17.0,16.0,15.0,male,y,old,congruent,go,v,782.7245573862456,1.0
17.0,17.0,55.0,female,n,new,,,m,1252.1456956746988,1.0
17.0,18.0,0.0,male,n,new,,,v,785.020503855776,0.0
17.0,19.0,20.0,male,y,old,congruent,go,b,951.8835303606465,1.0
17.0,20.0,38.0,male,n,new,,,m,1068.6477732961066,1.0
17.0,21.0,14.0,male,y,old,congruent,go,v,835.0788382231258,1.0
17.0,22.0,73.0,female,n,new,,,n,985.1672077784315,1.0
17.0,23.0,11.0,male,y,old,incongruent,go,b,1285.321005329024,1.0
17.0,24.0,40.0,male,y,old,congruent,go,v,1402.1601094864309,1.0
17.0,25.0,96.0,female,y,old,congruent,nogo,n,868.6833927640691,0.0
17.0,26.0,19.0,male,y,old,congruent,go,b,1018.0071510258131,1.0
17.0,27.0,8.0,male,y,old,incongruent,go,n,1436.1299144802615,0.0
17.0,28.0,44.0,male,n,new,,,n,969.1182218957692,1.0
17.0,29.0,76.0,female,y,old,incongruent,nogo,b,802.486420085188,1.0
17.0,30.0,60.0,female,n,new,,,n,869.1548979259096,1.0
17.0,31.0,31.0,male,n,new,,,m,1302.7265496202745,1.0
17.0,32.0,50.0,female,y,old,incongruent,nogo,v,969.0180044271983,1.0
17.0,33.0,13.0,male,y,old,congruent,go,v,652.1022278466262,1.0
17.0,34.0,24.0,male,y,old,incongruent,go,b,1219.3948010681197,1.0
17.0,35.0,35.0,male,y,old,incongruent,go,n,1202.7442084508948,0.0
17.0,36.0,21.0,male,y,old,congruent,go,n,1069.1790466662496,0.0
17.0,37.0,10.0,male,y,old,congruent,go,m,1052.4952494888566,0.0
17.0,38.0,25.0,male,n,new,,,m,1002.5501124910079,1.0
17.0,39.0,51.0,female,y,old,incongruent,nogo,n,1085.9983790433034,0.0
17.0,40.0,48.0,male,y,old,incongruent,go,b,935.9287248225883,1.0
17.0,41.0,33.0,male,y,old,congruent,go,b,1152.6261057006195,1.0
17.0,42.0,12.0,male,y,old,incongruent,go,n,969.1622934769839,0.0
17.0,43.0,92.0,female,y,old,congruent,nogo,n,819.1204104223289,0.0
17.0,44.0,32.0,male,y,old,incongruent,go,n,1002.651235612575,0.0
17.0,45.0,53.0,female,y,old,incongruent,nogo,b,1102.771526784636,1.0
17.0,46.0,7.0,male,n,new,,,n,869.0767161897384,1.0
17.0,47.0,43.0,male,n,new,,,b,835.6605223380029,0.0
17.0,48.0,22.0,male,y,old,congruent,go,n,1118.1793620926328,0.0
17.0,49.0,75.0,female,y,old,incongruent,nogo,b,1469.3677091272548,1.0
17.0,50.0,4.0,male,y,old,incongruent,go,v,1002.2591195884161,1.0
17.0,51.0,99.0,female,y,old,incongruent,nogo,n,1419.0663775079884,0.0
17.0,52.0,23.0,male,y,old,congruent,go,b,885.4828022886068,1.0
17.0,53.0,89.0,female,y,old,congruent,nogo,b,1102.3093792027794,1.0
17.0,54.0,9.0,male,y,old,congruent,go,n,1085.495782259386,0.0
17.0,55.0,97.0,female,y,old,congruent,nogo,b,1519.2702838685364,1.0
17.0,56.0,63.0,female,y,old,congruent,nogo,m,1369.0620759734884,0.0
17.0,57.0,16.0,male,y,old,incongruent,go,v,1135.768739040941,1.0
17.0,58.0,59.0,female,y,old,incongruent,nogo,b,1085.6944061233662,1.0
17.0,59.0,81.0,female,y,old,congruent,nogo,n,868.475109396968,0.0
17.0,60.0,3.0,male,y,old,congruent,go,n,1352.3245477117598,0.0
17.0,61.0,71.0,female,y,old,incongruent,nogo,b,1035.6079987250268,1.0
17.0,62.0,27.0,male,y,old,congruent,go,v,1335.8997462783009,1.0
17.0,63.0,79.0,female,n,new,,,b,902.353148907423,0.0
17.0,64.0,68.0,female,y,old,incongruent,nogo,b,952.385523414705,1.0
17.0,65.0,47.0,male,y,old,congruent,go,b,869.037474389188,1.0
17.0,66.0,45.0,male,y,old,congruent,go,n,1018.8348509836942,0.0
17.0,67.0,98.0,female,y,old,incongruent,nogo,m,1019.1336922580376,0.0
17.0,68.0,34.0,male,y,old,incongruent,go,n,986.083050724119,0.0
17.0,69.0,39.0,male,y,old,incongruent,go,n,1102.8433694154955,0.0
17.0,70.0,58.0,female,y,old,incongruent,nogo,n,1236.3155583152547,0.0
17.0,71.0,17.0,male,y,old,incongruent,go,b,935.9664572984912,1.0
17.0,72.0,1.0,male,y,old,incongruent,go,v,1236.3689875346608,1.0
17.0,73.0,82.0,female,y,old,incongruent,nogo,n,1686.6920531028882,0.0
17.0,74.0,84.0,female,y,old,incongruent,nogo,n,1319.8157447041012,0.0
17.0,75.0,42.0,male,n,new,,,n,1352.9584535281174,1.0
17.0,76.0,36.0,male,y,old,incongruent,go,b,1152.7631501085125,1.0
17.0,77.0,56.0,female,y,old,congruent,nogo,b,1119.4812839385122,1.0
17.0,78.0,2.0,male,y,old,congruent,go,n,1603.1272686668672,0.0
17.0,79.0,69.0,female,n,new,,,n,1603.5314590553753,1.0
17.0,80.0,52.0,female,y,old,incongruent,nogo,b,1152.776130125858,1.0
17.0,81.0,5.0,male,y,old,incongruent,go,v,1286.5036925068125,1.0
17.0,82.0,94.0,female,y,old,congruent,nogo,b,1607.3626650613733,1.0
17.0,83.0,80.0,female,y,old,incongruent,nogo,n,1286.5667811711319,0.0
17.0,84.0,6.0,male,y,old,congruent,go,n,1486.5583291393705,0.0
17.0,85.0,61.0,female,n,new,,,n,1786.8917334126309,1.0
17.0,86.0,30.0,male,y,old,incongruent,go,v,1253.1001767492853,1.0
17.0,87.0,85.0,female,y,old,congruent,nogo,b,1186.480600212235,1.0
17.0,88.0,64.0,female,n,new,,,m,1269.7951427544467,1.0
17.0,89.0,49.0,male,n,new,,,b,1169.684812950436,0.0
17.0,90.0,66.0,female,y,old,congruent,nogo,b,1019.5831616292708,1.0
17.0,91.0,46.0,male,n,new,,,n,1286.4795436616987,1.0
17.0,92.0,90.0,female,n,new,,,b,1319.7952182381414,0.0
17.0,93.0,87.0,female,y,old,congruent,nogo,m,1019.598858372774,0.0
17.0,94.0,18.0,male,y,old,incongruent,go,m,1368.9343892619945,0.0
17.0,95.0,95.0,female,y,old,incongruent,nogo,n,1085.56068217149,0.0
17.0,96.0,88.0,female,y,old,incongruent,nogo,b,985.4434095905162,1.0
17.0,97.0,83.0,female,y,old,congruent,nogo,n,1018.9815548365004,0.0
17.0,98.0,28.0,male,y,old,incongruent,go,n,1335.38899931591,0.0
17.0,99.0,86.0,female,y,old,incongruent,nogo,n,1402.415483025834,0.0
18.0,0.0,87.0,female,y,old,incongruent,go,m,1323.25938064605,0.0
18.0,1.0,83.0,female,y,old,congruent,go,b,2435.7376128900796,1.0
18.0,2.0,24.0,male,y,old,congruent,nogo,v,1502.7591455727816,1.0
18.0,3.0,59.0,female,y,old,incongruent,go,v,1736.1613330431283,1.0
18.0,4.0,5.0,male,y,old,congruent,nogo,v,1152.3783046286553,1.0
18.0,5.0,23.0,male,y,old,incongruent,nogo,b,1802.8094654437155,1.0
18.0,6.0,81.0,female,n,new,,,n,1702.9012609273195,1.0
18.0,7.0,47.0,male,n,new,,,n,1584.0667760930955,1.0
18.0,8.0,3.0,male,y,old,incongruent,nogo,b,1535.9196041245013,1.0
18.0,9.0,61.0,female,y,old,congruent,go,n,1736.2102342303842,0.0
18.0,10.0,85.0,female,y,old,congruent,go,v,968.9601033460349,1.0
18.0,11.0,56.0,female,y,old,incongruent,go,m,2353.3257809467614,0.0
18.0,12.0,89.0,female,y,old,congruent,go,v,1218.9708950463682,1.0
18.0,13.0,17.0,male,y,old,incongruent,nogo,v,901.8368443939835,1.0
18.0,14.0,20.0,male,y,old,congruent,nogo,v,1135.7352887280285,1.0
18.0,15.0,7.0,male,n,new,,,m,1170.4479078762233,1.0
18.0,16.0,14.0,male,n,new,,,n,1291.6915323585272,1.0
18.0,17.0,9.0,male,y,old,congruent,nogo,n,1269.0128383692354,0.0
18.0,18.0,51.0,female,y,old,congruent,go,v,1602.6806319132447,1.0
18.0,19.0,53.0,female,y,old,incongruent,go,b,1302.6976264081895,1.0
18.0,20.0,22.0,male,y,old,congruent,nogo,v,1018.8287796918303,1.0
18.0,21.0,57.0,female,y,old,congruent,go,v,1085.7669990509748,1.0
18.0,22.0,4.0,male,n,new,,,m,1553.2158436253667,1.0
18.0,23.0,67.0,female,n,new,,,b,2022.4290562327951,0.0
18.0,24.0,37.0,male,y,old,incongruent,nogo,b,1019.1556932404637,1.0
18.0,25.0,48.0,male,n,new,,,n,1501.937484368682,1.0
18.0,26.0,2.0,male,y,old,congruent,nogo,b,1319.1770347766578,1.0
18.0,27.0,11.0,male,y,old,incongruent,nogo,v,1035.6504963710904,1.0
18.0,28.0,97.0,female,y,old,incongruent,go,v,868.9833767712116,1.0
18.0,29.0,96.0,female,n,new,,,n,1640.1401713956147,1.0
18.0,30.0,65.0,female,y,old,incongruent,go,v,1269.4182354025543,1.0
18.0,31.0,77.0,female,n,new,,,b,1804.8645241651684,0.0
18.0,32.0,86.0,female,y,old,incongruent,go,b,1269.3252628669143,1.0
18.0,33.0,92.0,female,n,new,,,m,1235.1442177314311,1.0
18.0,34.0,90.0,female,y,old,congruent,go,b,1936.5310503635556,1.0
18.0,35.0,70.0,female,y,old,incongruent,go,v,1018.9890668261796,1.0
18.0,36.0,95.0,female,y,old,incongruent,go,v,885.7299305964261,1.0
18.0,37.0,62.0,female,y,old,incongruent,go,n,1919.619379332289,0.0
18.0,38.0,78.0,female,y,old,congruent,go,b,1369.3173844367266,1.0
18.0,39.0,45.0,male,n,new,,,v,1122.223459649831,0.0
18.0,40.0,27.0,male,y,old,congruent,nogo,v,1202.6255123782903,1.0
18.0,41.0,10.0,male,y,old,incongruent,nogo,v,918.8701645471156,1.0
18.0,42.0,71.0,female,y,old,incongruent,go,v,985.806874698028,1.0
18.0,43.0,72.0,female,y,old,congruent,go,n,1369.3566259462386,0.0
18.0,44.0,31.0,male,y,old,congruent,nogo,v,1286.0781555064023,1.0
18.0,45.0,93.0,female,y,old,congruent,go,b,1167.610429925844,1.0
18.0,46.0,50.0,female,y,old,congruent,go,m,1402.6456766296178,0.0
18.0,47.0,69.0,female,y,old,congruent,go,v,1085.9955064952374,1.0
18.0,48.0,13.0,male,n,new,,,b,1379.3629622086883,0.0
18.0,49.0,75.0,female,y,old,incongruent,go,b,1652.6443937327713,1.0
18.0,50.0,66.0,female,y,old,incongruent,go,b,1085.8874409459531,1.0
18.0,51.0,98.0,female,y,old,congruent,go,m,1236.0196099616587,0.0
18.0,52.0,15.0,male,y,old,congruent,nogo,v,901.2512373737991,1.0
18.0,53.0,44.0,male,y,old,incongruent,nogo,b,1803.2332758884877,1.0
18.0,54.0,80.0,female,n,new,,,m,1073.1272418051958,1.0
18.0,55.0,88.0,female,y,old,congruent,go,v,1186.371291289106,1.0
18.0,56.0,33.0,male,y,old,incongruent,nogo,b,1870.172099210322,1.0
18.0,57.0,55.0,female,y,old,congruent,go,b,2203.827516408637,1.0
18.0,58.0,60.0,female,n,new,,,v,909.9734635092318,0.0
18.0,59.0,41.0,male,y,old,congruent,nogo,n,1552.707210648805,0.0
18.0,60.0,42.0,male,y,old,congruent,nogo,m,1402.9436118435115,0.0
18.0,61.0,6.0,male,y,old,congruent,nogo,v,869.1922635771334,1.0
18.0,62.0,36.0,male,y,old,congruent,nogo,n,1703.292470658198,0.0
18.0,63.0,76.0,female,y,old,incongruent,go,m,1019.5828243158758,0.0
18.0,64.0,63.0,female,y,old,incongruent,go,b,1286.3431880250573,1.0
18.0,65.0,18.0,male,y,old,incongruent,nogo,v,919.3766843527555,1.0
18.0,66.0,58.0,female,y,old,incongruent,go,n,1503.2777399756014,0.0
18.0,67.0,91.0,female,y,old,incongruent,go,v,835.9623774886131,1.0
18.0,68.0,25.0,male,n,new,,,m,1528.545179637149,1.0
18.0,69.0,52.0,female,y,old,congruent,go,v,935.8732986729592,1.0
18.0,70.0,49.0,male,y,old,congruent,nogo,v,869.2846326157451,1.0
18.0,71.0,73.0,female,y,old,congruent,go,m,1469.672038918361,0.0
18.0,72.0,32.0,male,y,old,congruent,nogo,m,1736.4278747700155,0.0
18.0,73.0,21.0,male,y,old,incongruent,nogo,v,969.3072417285293,1.0
18.0,74.0,43.0,male,n,new,,,b,1652.3377045523375,0.0
18.0,75.0,74.0,female,y,old,incongruent,go,m,1518.164236098528,0.0
18.0,76.0,46.0,male,y,old,congruent,nogo,n,986.1552203074098,0.0
18.0,77.0,19.0,male,y,old,incongruent,nogo,v,1186.465471284464,1.0
18.0,78.0,40.0,male,y,old,incongruent,nogo,b,1568.4866069350392,1.0
18.0,79.0,34.0,male,y,old,incongruent,nogo,v,1019.6093879640102,1.0
18.0,80.0,64.0,female,n,new,,,m,1038.4324323385954,1.0
18.0,81.0,68.0,female,y,old,congruent,go,v,1119.778097141534,1.0
18.0,82.0,84.0,female,n,new,,,m,970.9931265097111,1.0
18.0,83.0,82.0,female,y,old,incongruent,go,n,1736.972730839625,0.0
18.0,84.0,38.0,male,y,old,incongruent,nogo,v,1386.9188036769629,1.0
18.0,85.0,8.0,male,y,old,incongruent,nogo,b,2020.2834398951381,1.0
18.0,86.0,79.0,female,y,old,congruent,go,v,1436.8249103426933,1.0
18.0,87.0,54.0,female,n,new,,,n,1580.0176346674562,1.0
18.0,88.0,1.0,male,y,old,incongruent,nogo,v,1019.6495354175568,1.0
18.0,89.0,16.0,male,y,old,incongruent,nogo,v,802.939566783607,1.0
18.0,90.0,0.0,male,y,old,incongruent,nogo,n,1569.9596805498004,0.0
18.0,91.0,29.0,male,y,old,incongruent,nogo,v,1103.1000656075776,1.0
18.0,92.0,26.0,male,y,old,congruent,nogo,v,1319.8891209904104,1.0
18.0,93.0,12.0,male,y,old,incongruent,nogo,b,1703.55327706784,1.0
18.0,94.0,94.0,female,y,old,congruent,go,v,852.9917735140771,1.0
18.0,95.0,99.0,female,y,old,incongruent,go,v,951.693446142599,1.0
18.0,96.0,35.0,male,n,new,,,m,1843.3380089700222,1.0
18.0,97.0,30.0,male,y,old,congruent,nogo,m,1403.326973086223,0.0
18.0,98.0,28.0,male,y,old,congruent,nogo,n,902.9866266064346,0.0
18.0,99.0,39.0,male,y,old,congruent,nogo,v,1369.2458437290043,1.0
19.0,0.0,31.0,male,y,old,incongruent,go,v,1960.0863318191841,1.0
19.0,1.0,66.0,female,y,old,incongruent,nogo,v,1036.1054093227722,1.0
19.0,2.0,38.0,male,y,old,congruent,go,v,802.9494687507395,1.0
19.0,3.0,90.0,female,n,new,,,v,1323.3198502857704,0.0
19.0,4.0,19.0,male,n,new,,,b,1441.9297874846961,0.0
19.0,5.0,80.0,female,y,old,incongruent,nogo,v,1086.4664332184475,1.0
19.0,6.0,55.0,female,y,old,incongruent,nogo,b,1953.7856194074266,1.0
